lockitver|DO NOT DELETE THIS LINE! 2896
trp_town_11_weaponsmith|Fabricant d'armes
trp_town_12_weaponsmith|Fabricant d'armes
trp_town_13_weaponsmith|Fabricant d'armes
trp_town_14_weaponsmith|Fabricant d'armes
trp_town_15_weaponsmith|Fabricant d'armes
trp_town_16_weaponsmith|Fabricant d'armes
trp_town_17_weaponsmith|Fabricant d'armes
trp_town_18_weaponsmith|Fabricant d'armes
trp_town_19_weaponsmith|Fabricant d'armes
trp_town_20_weaponsmith|Fabricant d'armes
trp_town_21_weaponsmith|Fabricant d'armes
trp_town_22_weaponsmith|Fabricant d'armes
trp_town_1_tavernkeeper|Tavernier
trp_town_2_tavernkeeper|Tavernier
trp_town_3_tavernkeeper|Tavernier
trp_town_4_tavernkeeper|Tavernier
trp_town_5_tavernkeeper|Tavernier
trp_town_6_tavernkeeper|Tavernier
trp_town_7_tavernkeeper|Tavernier
trp_town_8_tavernkeeper|Tavernier
trp_town_9_tavernkeeper|Tavernier
trp_town_10_tavernkeeper|Tavernier
trp_town_11_tavernkeeper|Tavernier
trp_town_12_tavernkeeper|Tavernier
trp_town_13_tavernkeeper|Tavernier
trp_town_14_tavernkeeper|Tavernier
trp_town_15_tavernkeeper|Tavernier
trp_town_16_tavernkeeper|Tavernier
trp_town_17_tavernkeeper|Tavernier
trp_town_18_tavernkeeper|Tavernier
trp_town_19_tavernkeeper|Tavernier
trp_town_20_tavernkeeper|Tavernier
trp_town_21_tavernkeeper|Tavernier
trp_town_22_tavernkeeper|Tavernier
trp_town_1_merchant|Marchand
trp_town_2_merchant|Marchand
trp_town_3_merchant|Marchand
trp_town_4_merchant|Marchand
trp_town_5_merchant|Marchand
trp_town_6_merchant|Marchand
trp_town_7_merchant|Marchand
trp_town_8_merchant|Marchand
trp_town_9_merchant|Marchand
trp_town_10_merchant|Marchand
trp_town_11_merchant|Marchand
trp_town_12_merchant|Marchand
trp_town_13_merchant|Marchand
trp_town_14_merchant|Marchand
trp_town_15_merchant|Marchand
trp_town_16_merchant|Marchand
trp_town_17_merchant|Marchand
trp_town_18_merchant|Marchand
trp_town_19_merchant|Marchand
trp_town_20_merchant|Marchand
trp_town_21_merchant|Marchand
trp_town_22_merchant|Marchand
trp_salt_mine_merchant|Barezan
trp_salt_mine_merchant_pl|Barezan
trp_town_1_horse_merchant|Marchand de chevaux
trp_town_2_horse_merchant|Marchand de chevaux
trp_town_3_horse_merchant|Marchand de chevaux
trp_town_4_horse_merchant|Marchand de chevaux
trp_town_5_horse_merchant|Marchand de chevaux
trp_town_6_horse_merchant|Marchand de chevaux
trp_town_7_horse_merchant|Marchand de chevaux
trp_town_8_horse_merchant|Marchand de chevaux
trp_town_9_horse_merchant|Marchand de chevaux
trp_town_10_horse_merchant|Marchand de chevaux
trp_town_11_horse_merchant|Marchand de chevaux
trp_town_12_horse_merchant|Marchand de chevaux
trp_town_13_horse_merchant|Marchand de chevaux
trp_town_14_horse_merchant|Marchand de chevaux
trp_town_15_horse_merchant|Marchand de chevaux
trp_town_16_horse_merchant|Marchand de chevaux
trp_town_17_horse_merchant|Marchand de chevaux
trp_town_18_horse_merchant|Marchand de chevaux
trp_town_19_horse_merchant|Marchand de chevaux
trp_town_20_horse_merchant|Marchand de chevaux
trp_town_21_horse_merchant|Marchand de chevaux
trp_town_22_horse_merchant|Marchand de chevaux
trp_town_1_mayor|Maître de guilde
trp_town_2_mayor|Maître de guilde
trp_town_3_mayor|Maître de guilde
trp_town_4_mayor|Maître de guilde
trp_town_5_mayor|Maître de guilde
trp_town_6_mayor|Maître de guilde
trp_town_7_mayor|Maître de guilde
trp_town_8_mayor|Maître de guilde
trp_town_9_mayor|Maître de guilde
trp_town_10_mayor|Maître de guilde
trp_town_11_mayor|Maître de guilde
trp_town_12_mayor|Maître de guilde
trp_town_13_mayor|Maître de guilde
trp_town_14_mayor|Maître de guilde
trp_town_15_mayor|Maître de guilde
trp_town_16_mayor|Maître de guilde
trp_town_17_mayor|Maître de guilde
trp_town_18_mayor|Maître de guilde
trp_town_19_mayor|Maître de guilde
trp_town_20_mayor|Maître de guilde
trp_town_21_mayor|Maître de guilde
trp_town_22_mayor|Maître de guilde
trp_village_1_elder|Ancien du village
trp_village_2_elder|Ancien du village
trp_village_3_elder|Ancien du village
trp_village_4_elder|Ancien du village
trp_village_5_elder|Ancien du village
trp_village_6_elder|Ancien du village
trp_village_7_elder|Ancien du village
trp_village_8_elder|Ancien du village
trp_village_9_elder|Ancien du village
trp_village_10_elder|Ancien du village
trp_village_11_elder|Ancien du village
trp_village_12_elder|Ancien du village
trp_village_13_elder|Ancien du village
trp_village_14_elder|Ancien du village
trp_village_15_elder|Ancien du village
trp_village_16_elder|Ancien du village
trp_village_17_elder|Ancien du village
trp_village_18_elder|Ancien du village
trp_village_19_elder|Ancien du village
trp_village_20_elder|Ancien du village
trp_village_21_elder|Ancien du village
trp_village_22_elder|Ancien du village
trp_village_23_elder|Ancien du village
trp_village_24_elder|Ancien du village
trp_village_25_elder|Ancien du village
trp_village_26_elder|Ancien du village
trp_village_27_elder|Ancien du village
trp_village_28_elder|Ancien du village
trp_village_29_elder|Ancien du village
trp_village_30_elder|Ancien du village
trp_village_31_elder|Ancien du village
trp_village_32_elder|Ancien du village
trp_village_33_elder|Ancien du village
trp_village_34_elder|Ancien du village
trp_village_35_elder|Ancien du village
trp_village_36_elder|Ancien du village
trp_village_37_elder|Ancien du village
trp_village_38_elder|Ancien du village
trp_village_39_elder|Ancien du village
trp_village_40_elder|Ancien du village
trp_village_41_elder|Ancien du village
trp_village_42_elder|Ancien du village
trp_village_43_elder|Ancien du village
trp_village_44_elder|Ancien du village
trp_village_45_elder|Ancien du village
trp_village_46_elder|Ancien du village
trp_village_47_elder|Ancien du village
trp_village_48_elder|Ancien du village
trp_village_49_elder|Ancien du village
trp_village_50_elder|Ancien du village
trp_village_51_elder|Ancien du village
trp_village_52_elder|Ancien du village
trp_village_53_elder|Ancien du village
trp_village_54_elder|Ancien du village
trp_village_55_elder|Ancien du village
trp_village_56_elder|Ancien du village
trp_village_57_elder|Ancien du village
trp_village_58_elder|Ancien du village
trp_village_59_elder|Ancien du village
trp_village_60_elder|Ancien du village
trp_village_61_elder|Ancien du village
trp_village_62_elder|Ancien du village
trp_village_63_elder|Ancien du village
trp_village_64_elder|Ancien du village
trp_village_65_elder|Ancien du village
trp_village_66_elder|Ancien du village
trp_village_67_elder|Ancien du village
trp_village_68_elder|Ancien du village
trp_village_69_elder|Ancien du village
trp_village_70_elder|Ancien du village
trp_village_71_elder|Ancien du village
trp_village_72_elder|Ancien du village
trp_village_73_elder|Ancien du village
trp_village_74_elder|Ancien du village
trp_village_75_elder|Ancien du village
trp_village_76_elder|Ancien du village
trp_village_77_elder|Ancien du village
trp_village_78_elder|Ancien du village
trp_village_79_elder|Ancien du village
trp_village_80_elder|Ancien du village
trp_village_81_elder|Ancien du village
trp_village_82_elder|Ancien du village
trp_village_83_elder|Ancien du village
trp_village_84_elder|Ancien du village
trp_village_85_elder|Ancien du village
trp_village_86_elder|Ancien du village
trp_village_87_elder|Ancien du village
trp_village_88_elder|Ancien du village
trp_village_89_elder|Ancien du village
trp_village_90_elder|Ancien du village
trp_village_91_elder|Ancien du village
trp_village_92_elder|Ancien du village
trp_village_93_elder|Ancien du village
trp_village_94_elder|Ancien du village
trp_village_95_elder|Ancien du village
trp_village_96_elder|Ancien du village
trp_village_97_elder|Ancien du village
trp_village_98_elder|Ancien du village
trp_village_99_elder|Ancien du village
trp_village_100_elder|Ancien du village
trp_village_101_elder|Ancien du village
trp_village_102_elder|Ancien du village
trp_village_103_elder|Ancien du village
trp_village_104_elder|Ancien du village
trp_village_105_elder|Ancien du village
trp_village_106_elder|Ancien du village
trp_village_107_elder|Ancien du village
trp_village_108_elder|Ancien du village
trp_village_109_elder|Ancien du village
trp_village_110_elder|Ancien du village
trp_merchants_end|Objectif des marchands
trp_merchants_end_pl|Objectifs des marchands
trp_local_merchant|Marchand local
trp_local_merchant_pl|Marchands locaux
trp_tax_rebel|Paysan rebel
trp_tax_rebel_pl|Paysans rebels
trp_trainee_peasant|Paysan
trp_trainee_peasant_pl|Paysans
trp_fugitive|Homme nerveux
trp_fugitive_pl|Hommes nerveux
trp_belligerent_drunk|Belligérant soûl
trp_belligerent_drunk_pl|Belligérants soûls
trp_hired_assassin|Belligérant soûl
trp_hired_assassin_pl|Belligérants soûls
trp_fight_promoter|Personnage dur
trp_fight_promoter_pl|Personnages durs
trp_spy|Habitant ordinaire
trp_spy_pl|Habitants ordinaires
trp_spy_partner|Habitant quotidien
trp_spy_partner_pl|Habitants quotidiens
trp_nurse_for_lady|Nourrice
trp_nurse_for_lady_pl|Nourrices
trp_temporary_minister|Ministre
trp_temporary_minister_pl|Ministres
trp_swadian_crossbowman_multiplayer_ai|Arbalétrier swadien
trp_swadian_crossbowman_multiplayer_ai_pl|Arbalétriers swadiens
trp_swadian_infantry_multiplayer_ai|Soldats d'infanterie swadiens
trp_swadian_infantry_multiplayer_ai_pl|Soldats d'infanterie swadiens
trp_swadian_man_at_arms_multiplayer_ai|Homme d'armes swadien
trp_swadian_man_at_arms_multiplayer_ai_pl|Hommes d'armes swadiens
trp_vaegir_archer_multiplayer_ai|Archer vaegir
trp_vaegir_archer_multiplayer_ai_pl|Archers vaegirs
trp_vaegir_spearman_multiplayer_ai|Lancier vaegir
trp_vaegir_spearman_multiplayer_ai_pl|Lanciers vaegirs
trp_vaegir_horseman_multiplayer_ai|Cavalier vaegir
trp_vaegir_horseman_multiplayer_ai_pl|Cavaliers vaegirs
trp_khergit_dismounted_lancer_multiplayer_ai|Lancier à pied khergit
trp_khergit_dismounted_lancer_multiplayer_ai_pl|Lanciers à pied khergits
trp_khergit_veteran_horse_archer_multiplayer_ai|Archer monté khergit
trp_khergit_veteran_horse_archer_multiplayer_ai_pl|Archers montés khergits
trp_khergit_lancer_multiplayer_ai|Lancier khergit 
trp_khergit_lancer_multiplayer_ai_pl|Lanciers khergits
trp_nord_veteran_multiplayer_ai|Troupier nord
trp_nord_veteran_multiplayer_ai_pl|Troupiers nords
trp_nord_scout_multiplayer_ai|Éclaireur nord
trp_nord_scout_multiplayer_ai_pl|Éclaireurs nords
trp_nord_archer_multiplayer_ai|Archer nord
trp_nord_archer_multiplayer_ai_pl|Archers nords
trp_rhodok_veteran_crossbowman_multiplayer_ai|Arbalétrier rhodok
trp_rhodok_veteran_crossbowman_multiplayer_ai_pl|Arbalétriers rhodoks
trp_rhodok_veteran_spearman_multiplayer_ai|Lancier rhodok
trp_rhodok_veteran_spearman_multiplayer_ai_pl|Lanciers rhodoks
trp_rhodok_scout_multiplayer_ai|Éclaireur rhodok
trp_rhodok_scout_multiplayer_ai_pl|Éclaireurs rhodoks
trp_sarranid_infantry_multiplayer_ai|Soldat d'infanterie sarranide
trp_sarranid_infantry_multiplayer_ai_pl|Soldats d'infanterie sarranides
trp_sarranid_archer_multiplayer_ai|Archer sarranide
trp_sarranid_archer_multiplayer_ai_pl|Archers sarranides
trp_sarranid_horseman_multiplayer_ai|Cavalier sarranide
trp_sarranid_horseman_multiplayer_ai_pl|Cavaliers sarranides
trp_swadian_crossbowman_multiplayer|Arbalétrier swadien
trp_swadian_crossbowman_multiplayer_pl|Arbalétriers swadiens
trp_swadian_infantry_multiplayer|Soldats d'infanterie swadiens
trp_swadian_infantry_multiplayer_pl|Soldats d'infanterie swadiens
trp_swadian_man_at_arms_multiplayer|Homme d'armes swadien
trp_swadian_man_at_arms_multiplayer_pl|Hommes d'armes swadiens
trp_vaegir_archer_multiplayer|Archer vaegir
trp_vaegir_archer_multiplayer_pl|Archers vaegirs
trp_vaegir_spearman_multiplayer|Lancier vaegir
trp_vaegir_spearman_multiplayer_pl|Lanciers vaegirs
trp_vaegir_horseman_multiplayer|Cavalier vaegir
trp_vaegir_horseman_multiplayer_pl|Cavaliers vaegirs
trp_khergit_veteran_horse_archer_multiplayer|Archer monté khergit
trp_khergit_veteran_horse_archer_multiplayer_pl|Archers montés khergits
trp_khergit_lancer_multiplayer|Lancier khergit 
trp_khergit_lancer_multiplayer_pl|Lanciers khergits
trp_nord_archer_multiplayer|Archer nord
trp_nord_archer_multiplayer_pl|Archers nords
trp_nord_veteran_multiplayer|Huscarl nord
trp_nord_veteran_multiplayer_pl|Huscarls nords
trp_nord_scout_multiplayer|Éclaireur nord
trp_nord_scout_multiplayer_pl|Éclaireurs nords
trp_rhodok_veteran_crossbowman_multiplayer|Arbalétrier rhodok
trp_rhodok_veteran_crossbowman_multiplayer_pl|Arbalétriers rhodoks
trp_rhodok_sergeant_multiplayer|Sergent rhodok
trp_rhodok_sergeant_multiplayer_pl|Sergents rhodoks
trp_rhodok_horseman_multiplayer|Cavalier rhodok
trp_rhodok_horseman_multiplayer_pl|Cavaliers rhodoks
trp_sarranid_archer_multiplayer|Archer sarranide
trp_sarranid_archer_multiplayer_pl|Archers sarranides
trp_sarranid_footman_multiplayer|Troupier sarranide
trp_sarranid_footman_multiplayer_pl|Troupiers sarranides
trp_sarranid_mamluke_multiplayer|Mamelouk sarranide
trp_sarranid_mamluke_multiplayer_pl|Mamelouks sarranides
trp_nurse|Nourrice
trp_quick_battle_troop_1|Rodrigo de Braganca
trp_quick_battle_troop_1_pl|Rodrigo de Braganca
trp_quick_battle_troop_2|Usiatra
trp_quick_battle_troop_2_pl|Usiatra
trp_quick_battle_troop_3|Hegen
trp_quick_battle_troop_3_pl|Hegen
trp_quick_battle_troop_4|Konrad
trp_quick_battle_troop_4_pl|Konrad
trp_quick_battle_troop_5|Sverre
trp_quick_battle_troop_5_pl|Sverre
trp_quick_battle_troop_6|Borislav
trp_quick_battle_troop_6_pl|Borislav
trp_quick_battle_troop_7|Stavros
trp_quick_battle_troop_7_pl|Stavros
trp_quick_battle_troop_8|Gamara
trp_quick_battle_troop_8_pl|Gamara
trp_quick_battle_troop_9|Aethrod
trp_quick_battle_troop_9_pl|Aethrod
trp_quick_battle_troop_10|Zaira
trp_quick_battle_troop_10_pl|Zaira
trp_quick_battle_troop_11|Argo Sendnar
trp_quick_battle_troop_11_pl|Argo Sendnar
trp_tutorial_fighter_1|Combattant novice
trp_tutorial_fighter_1_pl|Combattants
trp_tutorial_fighter_2|Combattant novice
trp_tutorial_fighter_2_pl|Combattants
trp_tutorial_fighter_3|Combattant régulier
trp_tutorial_fighter_3_pl|Combattants
trp_tutorial_fighter_4|Combattant vétéran
trp_tutorial_fighter_4_pl|Combattants
trp_tutorial_archer_1|Archers
trp_tutorial_archer_1_pl|Archers
trp_tutorial_master_archer|Mentor en archerie
trp_tutorial_master_archer_pl|Mentors en archerie
trp_tutorial_rider_1|Cavalier
trp_tutorial_rider_2|Archer monté
trp_tutorial_master_horseman|Mentor en équitation
trp_tutorial_master_horseman_pl|Mentors en équitation
trp_swadian_merchant|Marchand de Praven
trp_vaegir_merchant|Marchand de Reyvadin
trp_khergit_merchant|Marchand de Tulga
trp_nord_merchant|Marchand de Sargoth
trp_rhodok_merchant|Marchand de Jelkala
trp_sarranid_merchant|Marchand de Shariz
trp_startup_merchants_end|marchand - fin
trp_startup_merchants_end_pl|marchands – fin
trp_sea_raider_leader|Capitaine des pillards des mers
trp_sea_raider_leader_pl|Pillards des mers
trp_looter_leader|Voleur
trp_looter_leader_pl|Pilleurs
trp_bandit_leaders_end|chef des bandits - fin
trp_bandit_leaders_end_pl|chefs des bandits - fin
trp_relative_of_merchant|Frère du marchand
trp_relative_of_merchants_end|parent des marchands - fin
trp_relative_of_merchants_end_pl|parents des marchands - fin
trp_knight_4_2b_daughter_1|Dame Thera
trp_knight_4_2b_daughter_2|Dame Gudrun
trp_knight_4_2b_daughter_1_pl|Thera
trp_knight_4_2b_daughter_2_pl|Gudrun
trp_knight_4_2c_wife_1|Dame Endegrid
trp_knight_4_2c_wife_2|Dame Aesa
trp_knight_4_2c_wife_1_pl|Endegrid
trp_knight_4_2c_wife_2_pl|Aesa
trp_kingdom_5_2b_wife_1|Dame Baotheia
trp_kingdom_5_2b_wife_2|Dame Miraeia
trp_kingdom_5_2b_wife_1_pl|Baotheia
trp_kingdom_5_2b_wife_2_pl|Miraeia
trp_kingdom_5_1c_daughter_1|Dame Eleandra
trp_kingdom_5_1c_daughter_2|Dame Forbesa
trp_kingdom_5_1c_daughter_3|Dame Agasia
trp_kingdom_5_1c_daughter_4|Dame Ellian
trp_kingdom_5_1c_daughter_1_pl|Eleandra
trp_kingdom_5_1c_daughter_2_pl|Forbesa
trp_kingdom_5_1c_daughter_3_pl|Agasia
trp_kingdom_5_1c_daughter_4_pl|Ellian
trp_kingdom_5_2c_daughter_1|Dame Meraced
trp_kingdom_5_2c_daughter_2|Dame Claudora
trp_kingdom_5_2c_daughter_1_pl|Meraced
trp_kingdom_5_2c_daughter_2_pl|Claudora
trp_kingdom_5_1c_wife_1|Dame Adelisa
trp_kingdom_5_1c_wife_2|Dame Gwenael
trp_kingdom_5_1c_wife_1_pl|Adelisa
trp_kingdom_5_1c_wife_2_pl|Gwenael
trp_kingdom_5_2c_wife_1|Dame Calantina
trp_kingdom_5_2c_wife_2|Dame Ysueth
trp_kingdom_5_2c_wife_1_pl|Calantina
trp_kingdom_5_2c_wife_2_pl|Ysueth
